,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
17230,GSW,1/19/13,GSW @ NOH,W,239,116,38,77,49.4,10,22,45.5,30,35,85.7,10,23,33,25,10,1,14,19,4.0,0.5584415584415584,0.45454545454545453,13.157894736842104
17231,MEM,1/19/13,MEM @ CHI,W,266,85,34,84,40.5,0,5,0.0,17,28,60.7,17,31,48,15,8,8,12,22,3.0,0.40476190476190477,0.3333333333333333,11.078286558345644
17232,WAS,1/19/13,WAS @ LAC,L,240,87,32,77,41.6,8,20,40.0,15,27,55.6,11,32,43,21,8,6,18,24,-7.0,0.4675324675324675,0.35064935064935066,16.84131736526946
17235,CHI,1/18/13,CHI @ BOS,W,266,100,36,75,48.0,5,15,33.3,23,32,71.9,8,35,43,21,4,1,21,22,1.0,0.5133333333333333,0.4266666666666667,19.07703488372093
17237,HOU,1/18/13,HOU @ IND,L,240,95,34,83,41.0,13,30,43.3,14,16,87.5,11,25,36,21,7,10,18,17,-10.0,0.4879518072289157,0.1927710843373494,16.660496112550906
17239,ATL,1/18/13,ATL @ BKN,L,241,89,35,80,43.8,9,21,42.9,10,14,71.4,5,30,35,22,6,3,15,26,-5.0,0.49375,0.175,14.827995255041518
17240,OKC,1/18/13,OKC @ DAL,W,265,117,39,95,41.1,6,20,30.0,33,36,91.7,18,35,53,13,8,2,17,23,3.0,0.4421052631578947,0.37894736842105264,13.297872340425531
17245,WAS,1/18/13,WAS @ DEN,W,240,112,41,80,51.3,11,23,47.8,19,28,67.9,12,33,45,26,9,9,20,20,4.0,0.58125,0.35,17.806267806267808
17246,SAC,1/18/13,SAC @ MEM,L,241,69,29,85,34.1,2,10,20.0,9,15,60.0,14,29,43,9,8,7,15,16,-16.0,0.35294117647058826,0.17647058823529413,14.071294559099437
17247,CHA,1/18/13,CHA @ ORL,W,240,106,37,79,46.8,4,12,33.3,28,38,73.7,11,32,43,16,5,4,10,24,6.0,0.4936708860759494,0.4810126582278481,9.458948164964056
17250,GSW,1/18/13,GSW @ SAS,L,240,88,36,84,42.9,4,16,25.0,12,14,85.7,7,35,42,23,4,2,9,21,-7.0,0.4523809523809524,0.16666666666666666,9.076240419524002
17251,TOR,1/18/13,TOR @ PHI,L,265,101,40,88,45.5,11,25,44.0,10,13,76.9,10,32,42,29,6,5,18,19,-7.0,0.5170454545454546,0.14772727272727273,16.11170784103115
17252,MIL,1/17/13,MIL @ PHX,W,240,98,39,92,42.4,6,16,37.5,14,20,70.0,13,38,51,24,7,11,18,18,4.0,0.45652173913043476,0.21739130434782608,15.151515151515152
17254,LAC,1/17/13,LAC @ MIN,W,241,90,35,77,45.5,5,13,38.5,15,23,65.2,11,37,48,18,10,5,18,20,13.0,0.487012987012987,0.2987012987012987,17.123287671232877
17258,NYK,1/17/13,NYK @ DET,W,238,102,33,72,45.8,11,31,35.5,25,31,80.6,10,34,44,17,9,5,16,22,15.0,0.5347222222222222,0.4305555555555556,15.741833923652104
17259,MIA,1/17/13,MIA @ LAL,W,241,99,40,83,48.2,2,13,15.4,17,23,73.9,4,31,35,22,14,2,6,27,9.0,0.4939759036144578,0.27710843373493976,6.053268765133172
17263,DEN,1/16/13,DEN @ OKC,L,241,97,33,73,45.2,2,15,13.3,29,37,78.4,11,24,35,21,7,8,19,23,-20.0,0.4657534246575342,0.5068493150684932,17.54710011082379
17265,HOU,1/16/13,HOU @ DAL,L,240,100,33,84,39.3,11,27,40.7,23,30,76.7,9,43,52,17,6,6,16,29,-5.0,0.4583333333333333,0.35714285714285715,14.13427561837456
17268,NOH,1/16/13,NOH @ BOS,W,239,90,31,71,43.7,2,17,11.8,26,31,83.9,11,37,48,12,5,3,17,21,12.0,0.4507042253521127,0.43661971830985913,16.725698543880362
17269,MIA,1/16/13,MIA @ GSW,W,241,92,36,90,40.0,8,29,27.6,12,18,66.7,13,38,51,24,11,5,11,22,17.0,0.4444444444444444,0.2,10.099155343371281
17270,IND,1/16/13,IND @ ORL,L,241,86,37,85,43.5,2,17,11.8,10,12,83.3,12,32,44,18,6,7,15,17,-11.0,0.4470588235294118,0.1411764705882353,14.247720364741642
17272,MEM,1/16/13,MEM @ SAS,L,241,82,29,69,42.0,1,9,11.1,23,28,82.1,6,26,32,11,4,3,13,16,-21.0,0.427536231884058,0.4057971014492754,13.782866836301952
17273,CLE,1/16/13,CLE @ POR,W,241,93,32,83,38.6,4,17,23.5,25,32,78.1,10,30,40,16,11,4,8,16,5.0,0.40963855421686746,0.3855421686746988,7.613247049866769
17274,CHI,1/16/13,CHI @ TOR,W,266,107,39,86,45.3,3,11,27.3,26,36,72.2,14,32,46,26,7,2,14,30,2.0,0.47093023255813954,0.4186046511627907,12.085635359116022
17276,WAS,1/16/13,WAS @ SAC,L,240,94,39,86,45.3,8,17,47.1,8,11,72.7,11,30,41,32,7,5,17,17,-1.0,0.5,0.12790697674418605,15.764094955489613
17277,BKN,1/16/13,BKN @ ATL,L,241,95,37,87,42.5,4,26,15.4,17,17,100.0,18,19,37,17,9,2,13,19,-14.0,0.4482758620689655,0.19540229885057472,12.095273539263118
17280,TOR,1/15/13,TOR @ BKN,L,240,106,40,82,48.8,7,13,53.8,19,23,82.6,13,28,41,21,3,1,13,21,-7.0,0.5304878048780488,0.2804878048780488,12.366818873668189
17281,LAC,1/15/13,LAC @ HOU,W,238,117,42,78,53.8,11,19,57.9,22,26,84.6,10,25,35,21,7,2,16,21,8.0,0.6089743589743589,0.3333333333333333,15.174506828528072
17282,MIL,1/15/13,MIL @ LAL,L,238,88,34,95,35.8,7,28,25.0,13,22,59.1,21,33,54,15,4,4,11,14,-16.0,0.39473684210526316,0.23157894736842105,9.508990318118949
17283,IND,1/15/13,IND @ CHA,W,243,103,36,87,41.4,8,22,36.4,23,28,82.1,18,42,60,25,5,9,16,24,27.0,0.45977011494252873,0.3218390804597701,13.87443635102324
17284,POR,1/15/13,POR @ DEN,L,263,111,42,88,47.7,8,27,29.6,19,23,82.6,9,37,46,25,5,7,18,20,-4.0,0.5227272727272727,0.26136363636363635,15.50120564932828
17285,NOH,1/15/13,NOH @ PHI,W,241,111,44,83,53.0,10,18,55.6,13,18,72.2,15,33,48,22,6,6,14,18,12.0,0.5903614457831325,0.21686746987951808,13.343499809378573
17293,LAC,1/14/13,LAC @ MEM,W,241,99,35,76,46.1,5,14,35.7,24,32,75.0,11,33,44,20,8,9,10,19,26.0,0.4934210526315789,0.42105263157894735,9.992006394884093
17296,ORL,1/14/13,ORL @ WAS,L,241,91,37,87,42.5,5,18,27.8,12,15,80.0,11,27,38,23,7,3,14,16,-29.0,0.4540229885057471,0.1724137931034483,13.011152416356877
17298,CLE,1/14/13,CLE @ SAC,L,240,118,44,92,47.8,8,16,50.0,22,30,73.3,19,19,38,18,6,5,10,24,-6.0,0.5217391304347826,0.32608695652173914,8.680555555555555
17300,MIA,1/14/13,MIA @ UTA,L,240,97,39,72,54.2,9,23,39.1,10,16,62.5,5,18,23,25,8,4,14,24,-7.0,0.6041666666666666,0.2222222222222222,15.047291487532243
17301,MIN,1/14/13,MIN @ DAL,L,241,98,35,85,41.2,6,20,30.0,22,29,75.9,20,26,46,19,4,2,15,15,-15.0,0.4470588235294118,0.3411764705882353,13.302589570769777
17303,OKC,1/14/13,OKC @ PHX,W,241,102,40,84,47.6,5,17,29.4,17,22,77.3,9,33,42,16,9,6,10,18,12.0,0.5059523809523809,0.2619047619047619,9.645061728395062
17306,ATL,1/14/13,ATL @ CHI,L,240,58,24,82,29.3,2,14,14.3,8,10,80.0,11,28,39,15,5,6,14,24,-39.0,0.3048780487804878,0.12195121951219512,13.94422310756972
17307,CHA,1/14/13,CHA @ BOS,L,239,89,33,79,41.8,6,15,40.0,17,24,70.8,10,24,34,15,8,4,13,20,-11.0,0.45569620253164556,0.3037974683544304,12.67550702028081
17308,CLE,1/13/13,CLE @ LAL,L,240,93,39,95,41.1,4,21,19.0,11,12,91.7,17,22,39,24,10,2,16,21,-20.0,0.43157894736842106,0.12631578947368421,13.759889920880633
17312,MIN,1/13/13,MIN @ SAS,L,241,88,33,89,37.1,4,16,25.0,18,23,78.3,14,24,38,23,12,5,13,10,-18.0,0.39325842696629215,0.25842696629213485,11.594719942918301
17313,OKC,1/13/13,OKC @ POR,W,239,87,32,71,45.1,6,23,26.1,17,22,77.3,6,37,43,20,6,3,15,19,4.0,0.49295774647887325,0.30985915492957744,15.67725752508361
17316,MIL,1/13/13,MIL @ TOR,W,240,107,40,77,51.9,8,19,42.1,19,23,82.6,8,24,32,29,5,6,12,25,11.0,0.5714285714285714,0.2987012987012987,12.106537530266344
17317,IND,1/13/13,IND @ BKN,L,239,86,35,83,42.2,6,24,25.0,10,12,83.3,9,30,39,18,8,9,9,21,-11.0,0.4578313253012048,0.14457831325301204,9.251644736842104
17318,GSW,1/13/13,GSW @ DEN,L,239,105,43,83,51.8,13,24,54.2,6,8,75.0,6,33,39,28,3,5,18,24,-11.0,0.5963855421686747,0.0963855421686747,17.221584385763492
17320,NOH,1/13/13,NOH @ NYK,L,240,87,33,82,40.2,4,23,17.4,17,22,77.3,12,35,47,14,6,4,13,23,-13.0,0.4268292682926829,0.2682926829268293,12.41880015284677
17322,MEM,1/12/13,MEM @ DAL,L,240,83,32,84,38.1,3,8,37.5,16,26,61.5,14,27,41,19,6,5,7,15,-21.0,0.39880952380952384,0.30952380952380953,6.833268254588051
17323,ORL,1/12/13,ORL @ LAC,W,239,104,39,81,48.1,11,25,44.0,15,19,78.9,10,31,41,28,6,1,13,12,3.0,0.5493827160493827,0.2345679012345679,12.700273544353264
17325,CHA,1/12/13,CHA @ IND,L,241,88,36,78,46.2,3,7,42.9,13,16,81.3,9,29,38,20,5,7,14,20,-8.0,0.4807692307692308,0.20512820512820512,14.135702746365103
17329,HOU,1/12/13,HOU @ PHI,L,240,100,37,84,44.0,8,32,25.0,18,22,81.8,9,33,42,21,6,0,16,18,-7.0,0.4880952380952381,0.2619047619047619,14.587892049598834
17333,MIA,1/12/13,MIA @ SAC,W,240,128,45,80,56.3,17,37,45.9,21,24,87.5,10,26,36,35,11,11,10,19,29.0,0.66875,0.3,9.944311853619729
17334,UTA,1/12/13,UTA @ DET,W,241,90,36,71,50.7,5,10,50.0,13,18,72.2,9,23,32,21,12,3,16,22,3.0,0.5422535211267606,0.2535211267605634,16.856300042140752
17336,ATL,1/12/13,ATL @ WAS,L,239,83,30,78,38.5,7,24,29.2,16,25,64.0,6,32,38,23,8,4,16,20,-10.0,0.42948717948717946,0.32051282051282054,15.238095238095239
17337,PHX,1/12/13,PHX @ CHI,W,240,97,36,73,49.3,6,14,42.9,19,25,76.0,9,37,46,23,5,11,17,20,16.0,0.5342465753424658,0.3424657534246575,16.831683168316832
17338,MIN,1/11/13,MIN @ NOH,L,242,92,31,69,44.9,4,18,22.2,26,33,78.8,6,25,31,20,7,4,14,13,-12.0,0.4782608695652174,0.4782608695652174,14.35602953240361
17343,CHA,1/11/13,CHA @ TOR,L,241,78,28,75,37.3,3,12,25.0,19,22,86.4,15,26,41,14,7,4,13,14,-21.0,0.3933333333333333,0.29333333333333333,13.308763308763307
17344,HOU,1/11/13,HOU @ BOS,L,239,91,35,80,43.8,9,33,27.3,12,29,41.4,12,26,38,23,9,1,14,21,-12.0,0.49375,0.3625,13.113525665043085
17346,DET,1/11/13,DET @ MIL,W,241,103,39,90,43.3,8,22,36.4,17,25,68.0,14,37,51,24,8,8,12,13,16.0,0.4777777777777778,0.2777777777777778,10.619469026548673
17347,PHX,1/11/13,PHX @ BKN,L,241,79,31,79,39.2,7,14,50.0,10,16,62.5,13,26,39,20,5,5,18,30,-20.0,0.43670886075949367,0.20253164556962025,17.301038062283737
17348,CHI,1/11/13,CHI @ NYK,W,240,108,39,68,57.4,5,11,45.5,25,34,73.5,6,33,39,26,8,6,18,23,7.0,0.6102941176470589,0.5,17.828843106180663
17350,SAS,1/11/13,SAS @ MEM,L,266,98,35,76,46.1,10,25,40.0,18,22,81.8,7,28,35,25,9,4,18,21,-3.0,0.5263157894736842,0.2894736842105263,17.36111111111111
17351,UTA,1/11/13,UTA @ ATL,L,240,95,36,76,47.4,8,20,40.0,15,19,78.9,7,28,35,29,9,4,16,22,-8.0,0.5263157894736842,0.25,15.942606616181745
17352,POR,1/11/13,POR @ GSW,L,239,97,35,92,38.0,15,43,34.9,12,19,63.2,17,35,52,18,5,3,13,14,-6.0,0.46195652173913043,0.20652173913043478,11.46788990825688
17355,OKC,1/11/13,OKC @ LAL,W,240,116,44,87,50.6,9,29,31.0,19,28,67.9,12,41,53,28,8,6,17,22,15.0,0.5574712643678161,0.3218390804597701,14.614855570839067
17359,CLE,1/11/13,CLE @ DEN,L,239,91,37,85,43.5,5,24,20.8,12,16,75.0,10,25,35,12,14,4,15,30,-9.0,0.4647058823529412,0.18823529411764706,14.013452914798204
17360,DAL,1/10/13,DAL @ SAC,W,265,117,41,96,42.7,5,21,23.8,30,35,85.7,15,37,52,20,6,6,12,24,5.0,0.453125,0.3645833333333333,9.724473257698541
17361,MIA,1/10/13,MIA @ POR,L,240,90,35,77,45.5,6,19,31.6,14,20,70.0,8,37,45,20,9,6,17,21,-2.0,0.4935064935064935,0.2597402597402597,16.536964980544745
17365,NYK,1/10/13,NYK @ IND,L,241,76,31,89,34.8,4,20,20.0,10,13,76.9,19,32,51,14,2,7,12,18,-5.0,0.3707865168539326,0.14606741573033707,11.244377811094452
17367,PHI,1/9/13,PHI @ TOR,L,240,72,29,74,39.2,2,10,20.0,12,19,63.2,9,28,37,15,3,6,13,14,-18.0,0.40540540540540543,0.25675675675675674,13.632550335570471
17369,HOU,1/9/13,HOU @ NOH,L,241,79,30,75,40.0,9,27,33.3,10,13,76.9,10,29,39,15,9,3,22,20,-9.0,0.46,0.17333333333333334,21.417445482866043
17371,UTA,1/9/13,UTA @ CHA,W,240,112,44,82,53.7,10,22,45.5,14,21,66.7,10,31,41,30,8,11,16,22,10.0,0.5975609756097561,0.25609756097560976,14.919806042521447
17372,ATL,1/9/13,ATL @ CLE,L,239,83,37,84,44.0,7,22,31.8,2,5,40.0,11,35,46,19,4,7,13,17,-16.0,0.48214285714285715,0.05952380952380952,13.104838709677418
17373,PHX,1/9/13,PHX @ BOS,L,240,79,33,84,39.3,2,12,16.7,11,18,61.1,19,28,47,21,5,5,16,18,-8.0,0.40476190476190477,0.21428571428571427,14.825796886582655
17375,MIN,1/9/13,MIN @ OKC,L,241,84,31,72,43.1,3,12,25.0,19,24,79.2,11,27,38,21,8,4,19,18,-22.0,0.4513888888888889,0.3333333333333333,18.70815281606932
17376,LAL,1/9/13,LAL @ SAS,L,240,105,44,95,46.3,8,27,29.6,9,15,60.0,6,34,40,22,12,2,9,14,-3.0,0.5052631578947369,0.15789473684210525,8.1374321880651
17377,ORL,1/9/13,ORL @ DEN,L,239,105,44,93,47.3,8,24,33.3,9,10,90.0,11,32,43,23,5,11,11,27,-3.0,0.5161290322580645,0.10752688172043011,10.14760147601476
17381,MIL,1/9/13,MIL @ CHI,W,240,104,39,84,46.4,10,22,45.5,16,21,76.2,11,37,48,21,11,15,16,18,8.0,0.5238095238095238,0.25,14.646649578908825
17384,MEM,1/9/13,MEM @ GSW,W,240,94,40,88,45.5,2,17,11.8,12,16,75.0,13,30,43,27,11,2,10,17,7.0,0.4659090909090909,0.18181818181818182,9.520182787509519
17385,DAL,1/9/13,DAL @ LAC,L,239,93,36,84,42.9,6,18,33.3,15,18,83.3,10,24,34,21,10,3,13,17,-6.0,0.4642857142857143,0.21428571428571427,12.390392680137246
17388,MIA,1/8/13,MIA @ IND,L,239,77,28,68,41.2,8,19,42.1,13,18,72.2,7,29,36,13,5,10,14,21,-10.0,0.47058823529411764,0.2647058823529412,15.569395017793594
17391,ATL,1/8/13,ATL @ MIN,L,241,103,38,77,49.4,10,22,45.5,17,21,81.0,10,34,44,21,5,6,15,23,-5.0,0.5584415584415584,0.2727272727272727,14.816278150928488
17392,PHX,1/8/13,PHX @ MIL,L,240,99,37,90,41.1,4,20,20.0,21,26,80.8,16,34,50,21,6,5,16,22,-9.0,0.43333333333333335,0.28888888888888886,13.623978201634879
17394,BKN,1/8/13,BKN @ PHI,W,241,109,40,83,48.2,10,24,41.7,19,22,86.4,15,35,50,27,9,2,15,15,18.0,0.5421686746987951,0.26506024096385544,13.930163447251115
17397,LAL,1/8/13,LAL @ HOU,L,240,112,43,91,47.3,14,31,45.2,12,13,92.3,9,28,37,25,10,5,16,21,-13.0,0.5494505494505495,0.14285714285714285,14.194464158977999
17399,BOS,1/7/13,BOS @ NYK,W,241,102,39,74,52.7,6,18,33.3,18,20,90.0,9,27,36,26,8,1,10,21,6.0,0.5675675675675675,0.2702702702702703,10.775862068965518
17402,ORL,1/7/13,ORL @ POR,L,265,119,46,93,49.5,11,30,36.7,16,18,88.9,6,30,36,35,4,4,10,24,-6.0,0.553763440860215,0.1935483870967742,9.015506671474936
17405,MEM,1/7/13,MEM @ SAC,W,239,113,39,80,48.8,11,20,55.0,24,27,88.9,11,33,44,29,8,6,8,24,32.0,0.55625,0.3375,8.009611533840609
17407,OKC,1/7/13,OKC @ WAS,L,239,99,34,80,42.5,6,25,24.0,25,30,83.3,13,31,44,21,8,5,11,14,-2.0,0.4625,0.375,10.556621880998081
17409,SAS,1/7/13,SAS @ NOH,L,241,88,33,73,45.2,6,21,28.6,16,20,80.0,9,23,32,20,7,6,19,15,-7.0,0.4931506849315068,0.273972602739726,18.849206349206348
17410,CLE,1/7/13,CLE @ CHI,L,241,92,33,78,42.3,7,14,50.0,19,23,82.6,11,20,31,19,8,5,16,24,-26.0,0.46794871794871795,0.2948717948717949,15.366884364195158
17411,DAL,1/7/13,DAL @ UTA,L,239,94,35,81,43.2,6,19,31.6,18,20,90.0,6,40,46,20,5,5,10,26,-6.0,0.4691358024691358,0.24691358024691357,10.02004008016032
17412,MEM,1/6/13,MEM @ PHX,W,240,92,37,69,53.6,2,8,25.0,16,20,80.0,7,35,42,22,12,4,17,19,11.0,0.5507246376811594,0.2898550724637681,17.932489451476794
17413,DEN,1/6/13,DEN @ LAL,W,240,112,44,101,43.6,9,24,37.5,15,23,65.2,17,27,44,33,10,6,8,21,7.0,0.4801980198019802,0.22772277227722773,6.715916722632639
17417,WAS,1/6/13,WAS @ MIA,L,241,71,29,81,35.8,6,21,28.6,7,14,50.0,10,29,39,20,7,2,8,15,-28.0,0.3950617283950617,0.1728395061728395,8.406893652795294
17419,CHA,1/6/13,CHA @ DET,W,265,108,40,92,43.5,3,13,23.1,25,29,86.2,19,26,45,14,13,5,11,20,7.0,0.45108695652173914,0.31521739130434784,9.502418797512094
17420,OKC,1/6/13,OKC @ TOR,W,238,104,38,77,49.4,6,22,27.3,22,24,91.7,12,29,41,24,8,4,16,20,12.0,0.5324675324675324,0.3116883116883117,15.449980687524139
17426,UTA,1/5/13,UTA @ DEN,L,239,91,28,78,35.9,9,25,36.0,26,35,74.3,14,27,41,20,16,6,19,28,-19.0,0.4166666666666667,0.44871794871794873,16.90391459074733
17427,PHI,1/5/13,PHI @ SAS,L,240,86,35,84,41.7,3,17,17.6,13,20,65.0,5,36,41,19,10,7,14,17,-23.0,0.43452380952380953,0.23809523809523808,13.108614232209739
17428,BOS,1/5/13,BOS @ ATL,W,242,89,39,85,45.9,3,16,18.8,8,12,66.7,16,28,44,27,11,4,12,15,8.0,0.4764705882352941,0.1411764705882353,11.732499022291748
17430,NYK,1/5/13,NYK @ ORL,W,240,114,42,88,47.7,12,33,36.4,18,22,81.8,9,31,40,24,7,1,8,19,8.0,0.5454545454545454,0.25,7.570022710068129
17431,POR,1/5/13,POR @ MIN,W,240,102,37,86,43.0,16,24,66.7,12,13,92.3,11,28,39,22,3,8,13,22,5.0,0.5232558139534884,0.1511627906976744,12.41405653170359
17432,GSW,1/5/13,GSW @ LAC,L,240,89,32,72,44.4,5,20,25.0,20,26,76.9,5,25,30,19,4,8,16,17,-26.0,0.4791666666666667,0.3611111111111111,16.090104585679807
17435,NOH,1/5/13,NOH @ DAL,W,266,99,39,86,45.3,8,21,38.1,13,16,81.3,6,38,44,23,7,3,10,10,3.0,0.5,0.18604651162790697,9.704968944099377
17437,HOU,1/5/13,HOU @ CLE,W,240,112,37,79,46.8,12,34,35.3,26,36,72.2,12,31,43,23,11,4,17,23,8.0,0.5443037974683544,0.45569620253164556,15.200286123032905
17438,SAC,1/5/13,SAC @ BKN,L,242,93,36,90,40.0,6,19,31.6,15,23,65.2,22,19,41,18,7,10,9,16,-20.0,0.43333333333333335,0.25555555555555554,8.247800586510264
17441,MIL,1/5/13,MIL @ IND,L,240,80,31,82,37.8,5,18,27.8,13,18,72.2,13,26,39,18,7,10,13,14,-15.0,0.40853658536585363,0.21951219512195122,12.631169840652934
17444,CHI,1/4/13,CHI @ MIA,W,240,96,36,80,45.0,5,14,35.7,19,24,79.2,19,29,48,22,7,2,15,20,7.0,0.48125,0.3,14.209928003031452
17445,PHI,1/4/13,PHI @ OKC,L,240,85,34,84,40.5,11,24,45.8,6,8,75.0,12,28,40,21,8,4,20,19,-24.0,0.47023809523809523,0.09523809523809523,18.601190476190478
17446,SAC,1/4/13,SAC @ TOR,W,240,105,40,76,52.6,4,12,33.3,21,30,70.0,11,32,43,23,9,5,17,24,9.0,0.5526315789473685,0.39473684210526316,16.0075329566855
17447,CLE,1/4/13,CLE @ CHA,W,239,106,39,78,50.0,7,16,43.8,21,29,72.4,6,34,40,23,9,10,13,22,2.0,0.5448717948717948,0.3717948717948718,12.528912875867384
17448,IND,1/4/13,IND @ BOS,L,240,75,27,85,31.8,4,17,23.5,17,28,60.7,16,31,47,14,8,7,18,15,-19.0,0.3411764705882353,0.32941176470588235,15.608740894901146
17449,ATL,1/4/13,ATL @ DET,L,239,84,31,75,41.3,10,29,34.5,12,20,60.0,6,32,38,26,7,4,17,20,-1.0,0.48,0.26666666666666666,16.865079365079367
17450,UTA,1/4/13,UTA @ PHX,W,241,87,40,89,44.9,1,9,11.1,6,9,66.7,9,29,38,27,11,3,10,16,7.0,0.4550561797752809,0.10112359550561797,9.712509712509714
17454,LAL,1/4/13,LAL @ LAC,L,239,102,35,76,46.1,6,25,24.0,26,36,72.2,10,26,36,19,9,6,12,22,-5.0,0.5,0.47368421052631576,11.556240369799692
17459,HOU,1/4/13,HOU @ MIL,W,243,115,45,83,54.2,13,33,39.4,12,19,63.2,8,27,35,30,13,3,19,20,14.0,0.6204819277108434,0.2289156626506024,17.216382747372236
17460,POR,1/4/13,POR @ MEM,W,240,86,33,81,40.7,10,27,37.0,10,15,66.7,13,28,41,22,9,7,15,14,2.0,0.4691358024691358,0.18518518518518517,14.619883040935674
17461,BKN,1/4/13,BKN @ WAS,W,290,115,41,89,46.1,8,24,33.3,25,36,69.4,12,42,54,22,8,7,20,28,2.0,0.5056179775280899,0.4044943820224719,16.02050624799744
17466,SAS,1/3/13,SAS @ NYK,L,240,83,28,77,36.4,9,34,26.5,18,21,85.7,7,28,35,14,8,5,13,11,-17.0,0.42207792207792205,0.2727272727272727,13.099556630390971
17467,MIN,1/3/13,MIN @ DEN,W,240,101,37,83,44.6,6,16,37.5,21,30,70.0,17,35,52,21,2,3,13,17,4.0,0.4819277108433735,0.3614457831325301,11.904761904761903
17471,SAS,1/2/13,SAS @ MIL,W,240,117,46,89,51.7,9,17,52.9,16,23,69.6,8,32,40,32,8,3,8,23,7.0,0.5674157303370787,0.25842696629213485,7.468259895444361
17474,BKN,1/2/13,BKN @ OKC,W,241,110,38,76,50.0,9,17,52.9,25,29,86.2,10,28,38,22,11,3,12,13,17.0,0.5592105263157895,0.3815789473684211,11.909487892020643
17475,MIN,1/2/13,MIN @ UTA,L,240,84,29,84,34.5,2,17,11.8,24,30,80.0,16,25,41,17,6,12,11,18,-22.0,0.35714285714285715,0.35714285714285715,10.166358595194085
17476,WAS,1/2/13,WAS @ IND,L,240,81,35,83,42.2,3,13,23.1,8,10,80.0,8,33,41,24,9,6,19,25,-8.0,0.4397590361445783,0.12048192771084337,17.857142857142858
17477,PHI,1/2/13,PHI @ PHX,L,241,89,37,84,44.0,5,14,35.7,10,12,83.3,10,34,44,21,7,3,16,18,-6.0,0.47023809523809523,0.14285714285714285,15.19756838905775
17478,POR,1/2/13,POR @ TOR,L,241,79,31,70,44.3,4,22,18.2,13,16,81.3,9,27,36,19,4,2,18,18,-23.0,0.4714285714285714,0.22857142857142856,18.939393939393938
17480,DAL,1/2/13,DAL @ MIA,L,264,109,41,94,43.6,10,28,35.7,17,20,85.0,8,39,47,19,7,5,13,24,-10.0,0.48936170212765956,0.2127659574468085,11.226252158894647
17482,SAC,1/2/13,SAC @ CLE,W,240,97,38,88,43.2,3,16,18.8,18,23,78.3,15,31,46,22,8,6,10,19,3.0,0.44886363636363635,0.26136363636363635,9.24898261191269
17484,NOH,1/2/13,NOH @ HOU,L,242,92,38,90,42.2,5,16,31.3,11,20,55.0,14,32,46,21,5,4,10,20,-12.0,0.45,0.2222222222222222,9.191176470588236
17486,CHI,1/2/13,CHI @ ORL,W,240,96,36,77,46.8,5,12,41.7,19,25,76.0,9,26,35,27,7,5,6,16,2.0,0.5,0.3246753246753247,6.382978723404255
17489,LAC,1/2/13,LAC @ GSW,L,240,94,29,80,36.3,8,29,27.6,28,39,71.8,11,27,38,24,14,4,14,18,-21.0,0.4125,0.4875,12.594458438287154
17490,MEM,1/2/13,MEM @ BOS,W,241,93,34,71,47.9,8,18,44.4,17,22,77.3,8,31,39,23,8,3,13,17,10.0,0.5352112676056338,0.30985915492957744,13.877028181041842
17493,POR,1/1/13,POR @ NYK,W,240,105,41,81,50.6,11,33,33.3,12,18,66.7,13,34,47,22,6,0,16,22,5.0,0.5740740740740741,0.2222222222222222,15.249714067861229
17495,SAC,1/1/13,SAC @ DET,L,240,97,36,86,41.9,9,26,34.6,16,21,76.2,16,21,37,19,10,3,13,20,-6.0,0.47093023255813954,0.2441860465116279,12.010347376201036
17496,LAC,1/1/13,LAC @ DEN,L,240,78,30,78,38.5,5,29,17.2,13,29,44.8,14,32,46,15,10,7,13,18,-14.0,0.4166666666666667,0.3717948717948718,12.528912875867384
17497,ATL,1/1/13,ATL @ NOH,W,240,95,41,83,49.4,9,22,40.9,4,8,50.0,9,30,39,30,7,7,5,11,9.0,0.5481927710843374,0.0963855421686747,5.463286713286713
17498,DAL,1/1/13,DAL @ WAS,W,240,103,41,82,50.0,10,22,45.5,11,17,64.7,8,34,42,25,6,4,10,25,9.0,0.5609756097560976,0.2073170731707317,10.052271813429835
17502,PHI,1/1/13,PHI @ LAL,W,240,103,41,86,47.7,8,22,36.4,13,20,65.0,6,45,51,27,6,7,10,22,4.0,0.5232558139534884,0.23255813953488372,9.541984732824428
17504,ATL,12/31/12,ATL @ HOU,L,240,104,43,90,47.8,12,23,52.2,6,7,85.7,4,32,36,24,6,6,14,16,-19.0,0.5444444444444444,0.07777777777777778,13.074336944340681
17506,PHX,12/31/12,PHX @ OKC,L,239,96,37,78,47.4,8,24,33.3,14,17,82.4,10,31,41,19,3,3,13,20,-18.0,0.5256410256410257,0.21794871794871795,13.200649878147846
17507,MEM,12/31/12,MEM @ IND,L,241,83,31,82,37.8,3,11,27.3,18,24,75.0,18,26,44,17,10,5,16,22,-5.0,0.39634146341463417,0.2926829268292683,14.738393515106853
17508,MIA,12/31/12,MIA @ ORL,W,265,112,40,85,47.1,6,21,28.6,26,35,74.3,9,24,33,24,9,3,7,17,2.0,0.5058823529411764,0.4117647058823529,6.517690875232775
