,Target
16995,1
16996,0
16997,1
16998,0
16999,0
17000,1
17001,1
17002,0
17003,1
17004,0
17005,0
17006,1
17007,0
17008,1
17009,1
17010,0
17011,0
17012,0
17013,1
17014,1
17015,1
17016,0
17017,0
17018,1
17019,1
17020,0
17021,1
17022,0
17023,1
17024,1
17025,0
17026,0
17027,0
17028,1
17029,0
17030,1
17031,0
17032,0
17033,1
17034,1
17035,1
17036,0
17037,1
17038,0
17039,0
17040,1
17041,0
17042,1
17043,0
17044,0
17045,1
17046,1
17047,0
17048,1
17049,0
17050,1
17051,1
17052,0
17053,0
17054,0
17055,1
17056,1
17057,0
17058,1
17059,1
17060,1
17061,0
17062,1
17063,0
17064,0
17065,1
17066,1
17067,1
17068,0
17069,0
17070,0
17071,1
17072,1
17073,0
17074,1
17075,0
17076,0
17077,0
17078,0
17079,1
17080,1
17081,1
17082,0
17083,1
17084,0
17085,0
17086,1
17087,1
17088,1
17089,0
17090,0
17091,0
17092,1
17093,0
17094,1
17095,0
17096,1
17097,1
17098,0
17099,0
17100,0
17101,0
17102,1
17103,1
17104,1
17105,0
17106,0
17107,1
17108,1
17109,1
17110,0
17111,0
17112,1
17113,0
17114,0
17115,1
17116,1
17117,0
17118,1
17119,0
17120,1
17121,0
17122,1
17123,1
17124,0
17125,0
17126,1
17127,0
17128,1
17129,1
17130,0
17131,1
17132,0
17133,0
17134,1
17135,1
17136,0
17137,0
17138,0
17139,0
17140,1
17141,1
17142,1
17143,1
17144,0
17145,0
17146,1
17147,0
17148,0
17149,1
17150,1
17151,0
17152,1
17153,1
17154,1
17155,1
17156,0
17157,1
17158,0
17159,0
17160,0
17161,0
17162,1
17163,0
17164,1
17165,1
17166,0
17167,0
17168,1
17169,1
17170,1
17171,0
17172,0
17173,1
17174,0
17175,0
17176,1
17177,0
17178,1
17179,0
17180,1
17181,1
17182,0
17183,0
17184,1
17185,1
17186,0
17187,1
17188,0
17189,0
17190,0
17191,1
17192,0
17193,0
17194,1
17195,1
17196,1
17197,0
17198,1
17199,1
17200,0
17201,0
17202,1
17203,1
17204,0
17205,0
17206,0
17207,1
17208,0
17209,1
17210,1
17211,0
17212,1
17213,0
17214,0
17215,1
17216,1
17217,1
17218,1
17219,0
17220,0
17221,1
17222,1
17223,0
17224,0
17225,0
17226,1
17227,0
17228,1
17229,1
17230,1
17231,0
17232,0
17233,1
17234,1
17235,1
17236,1
17237,0
17238,0
17239,1
17240,1
17241,0
17242,0
17243,0
17244,0
17245,1
17246,1
17247,0
17248,1
17249,0
17250,0
17251,1
17252,0
17253,1
17254,1
17255,0
17256,0
17257,1
17258,1
17259,0
17260,0
17261,0
17262,0
17263,0
17264,1
17265,1
17266,1
17267,0
17268,0
17269,1
17270,1
17271,0
17272,0
17273,1
17274,0
17275,1
17276,1
17277,1
17278,0
17279,0
17280,1
17281,0
17282,0
17283,1
17284,1
17285,0
17286,0
17287,1
17288,0
17289,1
17290,1
17291,1
17292,0
17293,1
17294,1
17295,1
17296,0
17297,0
17298,1
17299,0
17300,0
17301,0
17302,1
17303,1
17304,0
17305,0
17306,1
17307,1
17308,1
17309,0
17310,0
17311,1
17312,0
17313,0
17314,0
17315,1
17316,1
17317,1
17318,0
17319,1
17320,0
17321,0
17322,1
17323,0
17324,1
17325,0
17326,1
17327,1
17328,0
17329,1
17330,1
17331,0
17332,0
17333,0
17334,0
17335,1
17336,1
17337,1
17338,1
17339,1
17340,0
17341,1
17342,1
17343,0
17344,1
17345,0
17346,0
17347,0
17348,0
17349,0
17350,1
17351,1
17352,0
17353,0
17354,1
17355,1
17356,0
17357,1
17358,1
17359,0
17360,1
17361,1
17362,0
17363,1
17364,0
17365,0
17366,0
17367,1
17368,1
17369,0
17370,1
17371,0
17372,0
17373,1
17374,0
17375,1
17376,1
17377,0
17378,1
17379,0
17380,0
17381,0
17382,0
17383,0
17384,1
17385,1
17386,1
17387,1
17388,0
17389,0
17390,1
17391,1
17392,1
17393,1
17394,1
17395,0
17396,1
17397,0
17398,1
17399,0
17400,0
17401,1
17402,0
17403,0
17404,0
17405,0
17406,1
17407,0
17408,0
17409,0
17410,1
17411,1
17412,1
17413,1
17414,1
17415,0
17416,0
17417,1
17418,1
17419,0
17420,0
17421,0
17422,1
17423,0
17424,1
17425,0
17426,0
17427,1
17428,0
17429,0
17430,1
17431,1
17432,0
17433,1
17434,1
17435,0
17436,1
17437,0
17438,1
17439,0
17440,0
17441,1
17442,1
17443,0
17444,0
17445,1
17446,1
17447,1
17448,1
17449,0
17450,0
17451,1
17452,1
17453,0
17454,1
17455,0
17456,1
17457,0
17458,0
17459,1
17460,0
17461,1
17462,0
17463,0
17464,0
17465,1
17466,1
17467,1
17468,0
17469,1
17470,0
17471,1
17472,0
17473,0
17474,0
17475,1
17476,1
17477,1
17478,0
17479,1
17480,1
17481,0
17482,0
17483,1
17484,1
17485,0
17486,0
17487,0
17488,1
17489,1
17490,0
17491,1
17492,0
17493,0
17494,1
17495,0
17496,1
17497,1
17498,0
17499,1
17500,0
17501,0
17502,1
17503,0
17504,0
17505,1
17506,0
17507,1
17508,0
17509,1
17510,1
17511,1
17512,1
17513,0
17514,0
17515,1
17516,1
17517,0
17518,0
17519,1
17520,0
17521,1
17522,0
17523,1
17524,1
17525,0
17526,1
17527,0
17528,0
17529,0
17530,1
17531,0
17532,1
17533,0
17534,0
17535,1
17536,1
17537,1
17538,0
17539,0
17540,1
17541,0
17542,1
17543,1
17544,0
17545,0
17546,0
17547,0
17548,0
17549,0
17550,1
17551,0
17552,0
17553,1
17554,1
17555,1
17556,1
17557,0
17558,0
17559,1
17560,0
17561,1
17562,1
17563,1
17564,1
17565,1
17566,0
17567,1
17568,0
17569,0
17570,1
17571,1
17572,0
17573,1
17574,1
17575,0
17576,0
17577,1
17578,1
17579,0
17580,0
17581,0
17582,1
17583,1
17584,1
17585,0
17586,1
17587,0
17588,1
17589,0
17590,0
17591,0
17592,1
17593,1
17594,1
17595,0
17596,0
17597,1
17598,0
17599,0
17600,1
17601,1
17602,0
17603,1
17604,0
17605,0
17606,0
17607,1
17608,0
17609,1
17610,1
17611,1
17612,1
17613,0
17614,1
17615,0
17616,0
17617,0
17618,0
17619,1
17620,1
17621,0
17622,1
17623,1
17624,0
17625,0
17626,1
17627,1
17628,1
17629,1
17630,0
17631,0
17632,0
17633,1
17634,0
17635,1
17636,0
17637,1
17638,0
17639,1
17640,1
17641,1
17642,0
17643,1
17644,0
17645,0
17646,0
17647,1
17648,1
17649,0
17650,0
17651,1
17652,0
17653,0
17654,1
17655,1
17656,1
17657,0
17658,1
17659,1
17660,0
17661,1
17662,0
17663,0
17664,0
17665,1
17666,0
17667,0
17668,1
17669,1
17670,0
17671,0
17672,1
17673,0
17674,0
17675,1
17676,0
17677,1
17678,1
17679,0
17680,1
17681,0
17682,0
17683,1
17684,1
17685,1
17686,0
17687,0
17688,0
17689,1
17690,0
17691,1
17692,0
17693,1
17694,1
17695,1
17696,1
17697,1
17698,1
17699,0
17700,0
17701,0
17702,0
17703,1
17704,0
17705,1
17706,0
17707,0
17708,1
17709,0
17710,0
17711,0
17712,1
17713,1
17714,1
17715,1
17716,0
17717,0
17718,1
17719,1
17720,0
17721,0
17722,1
17723,0
17724,1
17725,1
17726,0
17727,0
17728,1
17729,0
17730,0
17731,1
17732,1
17733,1
17734,1
17735,0
17736,0
17737,1
17738,0
17739,0
17740,1
17741,0
17742,1
17743,1
17744,1
17745,0
17746,1
17747,0
17748,0
17749,0
17750,0
17751,1
17752,1
17753,0
17754,0
17755,0
17756,0
17757,1
17758,1
17759,0
17760,1
17761,1
17762,0
17763,1
17764,0
17765,1
17766,1
17767,1
17768,1
17769,0
17770,1
17771,0
17772,1
17773,0
17774,0
17775,0
17776,0
17777,1
17778,1
17779,1
17780,0
17781,1
17782,0
17783,0
17784,1
17785,0
17786,1
17787,1
17788,0
17789,1
17790,0
17791,0
17792,0
17793,1
17794,0
17795,0
17796,0
17797,1
17798,1
17799,1
17800,1
17801,0
17802,1
17803,1
17804,1
17805,0
17806,1
17807,0
17808,0
17809,1
17810,0
17811,1
17812,0
17813,1
17814,1
17815,0
17816,0
17817,0
17818,1
17819,1
17820,1
17821,0
17822,0
17823,0
17824,1
17825,0
17826,0
17827,1
17828,1
17829,1
17830,1
17831,1
17832,0
17833,0
17834,1
17835,0
17836,0
17837,0
17838,1
17839,1
17840,0
17841,0
17842,1
17843,1
17844,1
17845,1
17846,1
17847,0
17848,0
17849,1
17850,1
17851,1
17852,0
17853,0
17854,0
17855,1
17856,1
17857,0
17858,0
17859,0
17860,0
17861,1
17862,0
17863,1
17864,0
17865,0
17866,0
17867,1
17868,1
17869,1
17870,0
17871,1
17872,0
17873,1
17874,0
17875,1
17876,1
17877,0
17878,1
17879,0
17880,0
17881,0
17882,1
17883,0
17884,0
17885,1
17886,1
17887,1
17888,0
17889,1
17890,1
17891,1
17892,1
17893,0
17894,0
17895,0
17896,0
17897,1
17898,0
17899,1
17900,1
17901,0
17902,0
17903,1
17904,1
17905,1
17906,1
17907,0
17908,0
17909,1
17910,0
17911,0
17912,0
17913,1
17914,1
17915,0
17916,0
17917,1
17918,0
17919,0
17920,0
17921,0
17922,1
17923,1
17924,0
17925,1
17926,1
17927,1
17928,0
17929,1
17930,1
17931,0
17932,0
17933,0
17934,1
17935,1
17936,0
17937,1
17938,1
17939,0
17940,0
17941,1
17942,0
17943,0
17944,0
17945,1
17946,0
17947,0
17948,1
17949,1
17950,0
17951,0
17952,1
17953,1
17954,0
17955,1
17956,1
17957,1
17958,0
17959,0
17960,1
17961,1
17962,0
17963,0
17964,0
17965,1
17966,0
17967,0
17968,1
17969,0
17970,1
17971,1
17972,1
17973,1
17974,0
17975,1
17976,1
17977,0
17978,0
17979,1
17980,0
17981,0
17982,0
17983,1
17984,1
17985,1
17986,1
17987,0
17988,1
17989,0
17990,0
17991,0
17992,1
17993,0
17994,1
17995,0
17996,0
17997,1
17998,0
17999,1
18000,1
18001,1
18002,1
18003,0
18004,1
18005,0
18006,0
18007,1
18008,1
18009,0
18010,0
18011,1
18012,1
18013,0
18014,1
18015,1
18016,0
18017,1
18018,0
18019,1
18020,0
18021,0
18022,0
18023,1
18024,0
18025,1
18026,0
18027,1
18028,0
18029,0
18030,1
18031,1
18032,0
18033,1
18034,0
18035,0
18036,1
18037,1
18038,0
18039,1
18040,0
18041,0
18042,1
18043,1
18044,1
18045,0
18046,1
18047,0
18048,0
18049,1
18050,0
18051,0
18052,0
18053,0
18054,1
18055,1
18056,0
18057,1
18058,1
18059,1
18060,0
18061,1
18062,1
18063,0
18064,1
18065,0
18066,0
18067,0
18068,0
18069,1
18070,1
18071,1
18072,0
18073,0
18074,1
18075,1
18076,1
18077,1
18078,0
18079,0
18080,0
18081,1
18082,1
18083,0
18084,0
18085,0
18086,1
18087,0
18088,0
18089,0
18090,0
18091,1
18092,0
18093,0
18094,1
18095,1
18096,1
18097,1
18098,1
18099,0
18100,0
18101,1
18102,1
18103,0
18104,0
18105,1
18106,1
18107,1
18108,1
18109,1
18110,0
18111,1
18112,0
18113,0
18114,0
18115,1
18116,0
18117,0
18118,1
18119,0
18120,1
18121,0
18122,0
18123,1
18124,1
18125,1
18126,0
18127,0
18128,1
18129,0
18130,1
18131,1
18132,1
18133,0
18134,0
18135,1
18136,0
18137,1
18138,0
18139,1
18140,0
18141,0
18142,1
18143,1
18144,0
18145,0
18146,1
18147,0
18148,1
18149,1
18150,0
18151,1
18152,0
18153,0
18154,1
18155,0
18156,1
18157,0
18158,1
18159,1
18160,1
18161,1
18162,0
18163,0
18164,0
18165,0
18166,0
18167,1
18168,0
18169,1
18170,0
18171,1
18172,1
18173,1
18174,0
18175,1
18176,1
18177,0
18178,0
18179,1
18180,0
18181,0
18182,0
18183,1
18184,0
18185,1
18186,1
18187,0
18188,0
18189,0
18190,1
18191,1
18192,0
18193,1
18194,1
18195,1
18196,0
18197,1
18198,0
18199,1
18200,0
18201,1
18202,0
18203,1
18204,0
18205,1
18206,0
18207,1
18208,1
18209,0
18210,0
18211,0
18212,1
18213,0
18214,0
18215,0
18216,1
18217,1
18218,1
18219,0
18220,1
18221,0
18222,0
18223,0
18224,0
18225,0
18226,0
18227,1
18228,1
18229,1
18230,0
18231,0
18232,1
18233,1
18234,1
18235,1
18236,1
18237,1
18238,0
18239,0
18240,0
18241,1
18242,1
18243,0
18244,0
18245,0
18246,1
18247,1
18248,0
18249,1
18250,0
18251,0
18252,1
18253,1
18254,0
18255,0
18256,1
18257,0
18258,0
18259,1
18260,1
18261,1
18262,1
18263,1
18264,1
18265,1
18266,0
18267,1
18268,1
18269,0
18270,0
18271,0
18272,0
18273,0
18274,1
18275,1
18276,0
18277,1
18278,1
18279,0
18280,0
18281,1
18282,0
18283,0
18284,0
18285,0
18286,1
18287,1
18288,1
18289,0
18290,1
18291,0
18292,1
18293,1
18294,0
18295,0
18296,1
18297,0
18298,0
18299,1
18300,0
18301,1
18302,1
18303,1
18304,0
18305,0
18306,1
18307,1
18308,1
18309,0
18310,0
18311,1
18312,1
18313,0
18314,1
18315,0
18316,0
18317,0
18318,1
18319,0
18320,1
18321,0
18322,0
18323,1
18324,1
18325,1
18326,1
18327,0
18328,1
18329,1
18330,0
18331,0
18332,1
18333,1
18334,0
18335,0
18336,1
18337,0
18338,0
18339,0
18340,1
18341,1
18342,0
18343,1
18344,0
18345,0
18346,1
18347,0
18348,0
18349,1
18350,1
18351,0
18352,0
18353,0
18354,0
18355,1
18356,1
18357,0
18358,1
18359,0
18360,1
18361,1
18362,1
18363,1
18364,0
18365,0
18366,0
18367,1
18368,0
18369,1
18370,1
18371,1
18372,0
18373,0
18374,0
18375,0
18376,1
18377,1
18378,1
18379,1
18380,0
18381,0
18382,0
18383,1
18384,1
18385,1
18386,1
18387,1
18388,1
18389,0
18390,1
18391,0
18392,0
18393,0
18394,0
18395,1
18396,1
18397,0
18398,0
18399,1
18400,0
18401,1
18402,0
18403,0
18404,0
18405,1
18406,1
18407,1
18408,0
18409,1
18410,0
18411,1
18412,1
18413,1
18414,1
18415,0
18416,0
18417,1
18418,0
18419,0
18420,0
18421,0
18422,0
18423,1
18424,1
18425,0
18426,1
18427,1
18428,1
18429,1
18430,1
18431,1
18432,0
18433,0
18434,1
18435,0
18436,1
18437,1
18438,1
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,1
18447,0
18448,1
18449,0
18450,1
18451,1
18452,0
18453,1
18454,1
18455,0
18456,0
18457,0
18458,1
18459,1
18460,0
18461,1
18462,1
18463,0
18464,1
18465,1
18466,1
18467,1
18468,0
18469,0
18470,0
18471,1
18472,1
18473,1
18474,0
18475,1
18476,0
18477,0
18478,0
18479,0
18480,0
18481,0
18482,1
18483,1
18484,1
18485,0
18486,0
18487,1
18488,0
18489,0
18490,0
18491,1
18492,0
18493,0
18494,1
18495,1
18496,1
18497,0
18498,1
18499,1
18500,0
18501,1
18502,0
18503,1
18504,0
18505,0
18506,1
18507,0
18508,1
18509,0
18510,1
18511,1
18512,1
18513,1
18514,0
18515,1
18516,1
18517,0
18518,1
18519,0
18520,0
18521,0
18522,1
18523,0
18524,0
18525,0
18526,1
18527,0
18528,0
18529,0
18530,1
18531,0
18532,1
18533,0
18534,0
18535,0
18536,1
18537,1
18538,1
18539,1
18540,1
18541,1
18542,0
18543,0
18544,1
18545,0
18546,0
18547,0
18548,1
18549,1
18550,1
18551,0
18552,0
18553,1
18554,1
18555,0
18556,0
18557,0
18558,0
18559,0
18560,1
18561,1
18562,0
18563,1
18564,1
18565,1
18566,0
18567,1
18568,0
18569,0
18570,1
18571,1
18572,1
18573,0
18574,1
18575,1
18576,0
18577,0
18578,1
18579,0
18580,1
18581,1
18582,0
18583,1
18584,0
18585,1
18586,1
18587,1
18588,1
18589,1
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18596,1
18597,0
18598,1
18599,1
18600,1
18601,0
18602,0
18603,1
18604,1
18605,0
18606,1
18607,1
18608,0
18609,0
18610,0
18611,0
18612,1
18613,0
18614,0
18615,1
18616,1
18617,1
18618,0
18619,0
18620,0
18621,0
18622,1
18623,0
18624,1
18625,1
18626,1
18627,1
18628,0
18629,0
18630,1
18631,1
18632,0
18633,1
18634,0
18635,1
18636,0
18637,0
18638,0
18639,1
18640,1
18641,1
18642,0
18643,0
18644,1
18645,1
18646,0
18647,1
18648,0
18649,1
18650,0
18651,0
18652,0
18653,1
18654,0
18655,0
18656,1
18657,1
18658,0
18659,0
18660,1
18661,1
18662,1
18663,0
18664,1
18665,1
18666,0
18667,0
18668,1
18669,1
18670,0
18671,1
18672,0
18673,0
18674,1
18675,1
18676,0
18677,1
18678,0
18679,1
18680,1
18681,0
18682,1
18683,1
18684,0
18685,0
18686,0
18687,1
18688,1
18689,0
18690,0
18691,1
18692,0
18693,0
18694,1
18695,0
18696,0
18697,1
18698,0
18699,1
18700,1
18701,0
18702,1
18703,1
18704,0
18705,0
18706,1
18707,1
18708,0
18709,1
18710,0
18711,0
18712,1
18713,0
18714,1
18715,0
18716,1
18717,1
18718,0
18719,0
18720,0
18721,0
18722,1
18723,0
18724,1
18725,0
18726,1
18727,0
18728,0
18729,0
18730,1
18731,0
18732,0
18733,1
18734,1
18735,0
18736,1
18737,1
18738,1
18739,1
18740,1
18741,0
18742,1
18743,1
18744,1
18745,0
18746,0
18747,0
18748,1
18749,0
18750,1
18751,0
18752,1
18753,0
18754,0
18755,1
18756,1
18757,0
18758,1
18759,0
18760,0
18761,0
18762,0
18763,1
18764,1
18765,1
18766,1
18767,1
18768,0
18769,0
18770,0
18771,1
18772,1
18773,0
18774,1
18775,1
18776,0
18777,0
18778,1
18779,0
18780,0
18781,1
18782,1
18783,0
18784,1
18785,0
18786,1
18787,0
18788,1
18789,1
18790,1
18791,1
18792,0
18793,1
18794,1
18795,0
18796,0
18797,0
18798,0
18799,1
18800,0
18801,1
18802,1
18803,0
18804,0
18805,0
18806,1
18807,0
18808,1
18809,1
18810,0
18811,1
18812,1
18813,0
18814,0
18815,0
18816,1
18817,1
18818,1
18819,1
18820,0
18821,0
18822,0
18823,0
18824,1
18825,0
18826,1
18827,1
18828,0
18829,0
18830,1
18831,1
18832,0
18833,1
18834,0
18835,1
18836,1
18837,1
18838,1
18839,1
18840,0
18841,0
18842,0
18843,0
18844,1
18845,0
18846,0
18847,0
18848,1
18849,1
18850,0
18851,0
18852,0
18853,0
18854,1
18855,1
18856,1
18857,0
18858,0
18859,0
18860,1
18861,1
18862,0
18863,0
18864,1
18865,0
18866,1
18867,1
18868,1
18869,0
18870,1
18871,1
18872,0
18873,0
18874,1
18875,1
18876,0
18877,0
18878,0
18879,0
18880,1
18881,1
18882,1
18883,1
18884,0
18885,1
18886,0
18887,0
18888,0
18889,1
18890,0
18891,1
18892,1
18893,1
18894,1
18895,1
18896,0
18897,0
18898,0
18899,1
18900,0
18901,1
18902,1
18903,0
18904,1
18905,0
18906,0
18907,1
18908,0
18909,0
18910,1
18911,0
18912,1
18913,1
18914,0
18915,1
18916,0
18917,0
18918,0
18919,1
18920,1
18921,0
18922,0
18923,0
18924,1
18925,1
18926,1
18927,1
18928,0
18929,1
18930,1
18931,0
18932,1
18933,0
18934,0
18935,1
18936,0
18937,0
18938,1
18939,1
18940,0
18941,0
18942,0
18943,0
18944,1
18945,1
18946,0
18947,0
18948,1
18949,1
18950,1
18951,1
18952,1
18953,0
18954,0
18955,0
18956,1
18957,1
18958,0
18959,1
18960,1
18961,1
18962,1
18963,1
18964,1
18965,0
18966,0
18967,0
18968,1
18969,0
18970,0
18971,0
18972,1
18973,0
18974,0
18975,0
18976,1
18977,1
18978,1
18979,1
18980,1
18981,0
18982,0
18983,1
18984,0
18985,1
18986,0
18987,0
18988,1
18989,0
18990,0
18991,1
18992,0
18993,1
18994,0
18995,1
18996,1
18997,1
18998,1
18999,0
19000,0
19001,0
19002,1
19003,0
19004,0
19005,1
19006,1
19007,1
19008,0
19009,1
19010,0
19011,1
19012,0
19013,0
19014,0
19015,0
19016,0
19017,1
19018,0
19019,1
19020,1
19021,0
19022,0
19023,1
19024,1
19025,0
19026,1
19027,1
19028,1
19029,1
19030,0
19031,0
19032,0
19033,1
19034,1
19035,0
19036,1
19037,0
19038,0
19039,0
19040,1
19041,1
19042,1
19043,0
19044,0
19045,1
19046,0
19047,0
19048,0
19049,1
19050,1
19051,0
19052,1
19053,1
19054,0
19055,1
19056,1
19057,0
19058,0
19059,0
19060,0
19061,0
19062,1
19063,1
19064,0
19065,1
19066,1
19067,1
19068,0
19069,0
19070,1
19071,1
19072,0
19073,1
19074,1
19075,0
19076,0
19077,1
19078,1
19079,0
19080,0
19081,1
19082,0
19083,1
19084,1
19085,0
19086,0
19087,1
19088,0
19089,0
19090,0
19091,1
19092,1
19093,0
19094,0
19095,1
19096,0
19097,1
19098,1
19099,1
19100,0
19101,1
19102,1
19103,1
19104,0
19105,0
19106,1
19107,0
19108,0
19109,1
19110,0
19111,1
19112,1
19113,0
19114,0
19115,0
19116,0
19117,0
19118,1
19119,0
19120,1
19121,1
19122,1
19123,0
19124,0
19125,0
19126,1
19127,1
19128,1
19129,0
19130,1
19131,1
19132,0
19133,0
19134,1
19135,1
19136,1
19137,1
19138,0
19139,0
19140,0
19141,0
19142,1
19143,0
19144,0
19145,0
19146,1
19147,0
19148,1
19149,1
19150,0
19151,1
19152,0
19153,1
19154,1
19155,1
19156,1
19157,0
19158,0
19159,0
19160,0
19161,0
19162,1
19163,1
19164,0
19165,0
19166,1
19167,1
19168,1
19169,0
19170,1
19171,0
19172,0
19173,1
19174,1
19175,0
19176,0
19177,0
19178,1
19179,1
19180,1
19181,0
19182,0
19183,1
19184,1
19185,0
19186,1
19187,0
19188,1
19189,0
19190,0
19191,0
19192,1
19193,1
19194,1
19195,0
19196,1
19197,1
19198,1
19199,0
19200,1
19201,0
19202,0
19203,0
19204,0
19205,1
19206,1
19207,1
19208,0
19209,0
19210,1
19211,1
19212,1
19213,0
19214,0
19215,1
19216,0
19217,1
19218,0
19219,1
19220,1
19221,0
19222,0
19223,0
19224,1
19225,1
19226,0
19227,0
19228,0
19229,0
19230,1
19231,0
19232,1
19233,0
19234,1
19235,1
19236,1
19237,1
19238,1
19239,0
19240,1
19241,0
19242,0
19243,1
19244,1
19245,1
19246,0
19247,1
19248,0
19249,1
19250,0
19251,0
19252,1
19253,0
19254,1
19255,0
19256,0
19257,0
19258,1
19259,1
19260,0
19261,1
19262,0
19263,0
19264,1
19265,0
19266,0
19267,1
19268,1
19269,1
19270,1
19271,0
19272,1
19273,1
19274,0
19275,1
19276,0
19277,1
19278,0
19279,0
19280,1
19281,1
19282,0
19283,0
19284,1
19285,0
19286,0
19287,1
19288,0
19289,1
19290,1
19291,1
19292,0
19293,0
19294,1
19295,1
19296,0
19297,0
19298,0
19299,1
19300,0
19301,1
19302,1
19303,0
19304,1
19305,0
19306,0
19307,0
19308,1
19309,1
19310,0
19311,0
19312,0
19313,1
19314,1
19315,0
19316,1
19317,0
19318,1
19319,0
19320,1
19321,1
19322,1
19323,0
19324,0
19325,1
19326,0
19327,1
19328,1
19329,0
19330,0
19331,0
19332,1
19333,1
19334,0
19335,1
19336,0
19337,1
19338,0
19339,1
19340,1
19341,0
19342,0
19343,0
19344,0
19345,1
19346,1
19347,0
19348,1
19349,0
19350,1
19351,0
19352,1
19353,1
19354,0
19355,1
19356,1
19357,0
19358,1
19359,0
19360,0
19361,1
19362,1
19363,0
19364,0
19365,1
19366,1
19367,1
19368,1
19369,0
19370,0
19371,0
19372,0
19373,1
19374,0
19375,0
19376,0
19377,1
19378,0
19379,1
19380,0
19381,0
19382,1
19383,0
19384,1
19385,1
19386,1
19387,0
19388,1
19389,0
19390,0
19391,0
19392,0
19393,1
19394,1
19395,1
19396,1
19397,1
19398,0
19399,0
19400,0
19401,0
19402,1
19403,1
19404,1
19405,1
19406,1
19407,1
19408,0
19409,0
19410,0
19411,0
19412,1
19413,0
19414,1
19415,1
19416,0
19417,1
19418,0
19419,1
19420,1
19421,0
19422,0
19423,0
19424,1
19425,0
19426,0
19427,1
19428,0
19429,1
19430,1
19431,0
19432,0
19433,1
19434,1
19435,1
19436,0
19437,1
19438,1
19439,0
19440,0
19441,0
19442,0
19443,0
19444,1
19445,0
19446,1
19447,1
19448,0
19449,1
19450,1
19451,1
19452,0
19453,1
19454,0
19455,0
19456,0
19457,1
19458,0
19459,0
19460,1
19461,0
19462,1
19463,1
19464,1
19465,0
19466,1
19467,0
19468,0
19469,1
19470,1
19471,1
19472,0
19473,1
19474,0
19475,1
19476,0
19477,1
19478,1
19479,0
19480,1
19481,0
19482,1
19483,0
19484,0
19485,1
19486,1
19487,1
19488,0
19489,0
19490,0
19491,0
19492,1
19493,0
19494,1
19495,0
19496,1
19497,1
19498,0
19499,0
19500,0
19501,1
19502,1
19503,0
19504,0
19505,1
19506,0
19507,1
19508,1
19509,0
19510,0
19511,1
19512,1
19513,0
19514,1
19515,0
19516,1
19517,0
19518,0
19519,1
19520,1
19521,0
19522,1
19523,0
19524,0
19525,1
19526,1
19527,0
19528,1
19529,0
19530,0
19531,1
19532,1
19533,0
19534,1
19535,1
19536,0
19537,0
19538,0
19539,0
19540,1
19541,1
19542,1
19543,0
19544,1
19545,1
19546,0
19547,1
19548,1
19549,1
19550,0
19551,1
19552,0
19553,0
19554,0
19555,0
19556,1
19557,0
19558,1
19559,1
19560,1
19561,0
19562,0
19563,0
19564,0
19565,0
19566,1
19567,0
19568,1
19569,1
19570,1
19571,0
19572,1
19573,1
19574,0
19575,0
19576,0
19577,1
19578,0
19579,1
19580,0
19581,0
19582,1
19583,1
19584,1
19585,0
19586,0
19587,0
19588,1
19589,1
19590,0
19591,1
19592,1
19593,1
19594,1
19595,1
19596,1
19597,1
19598,0
19599,0
19600,0
19601,0
19602,0
19603,1
19604,0
19605,1
19606,1
19607,0
19608,0
19609,0
19610,1
19611,0
19612,0
19613,0
19614,1
19615,1
19616,1
19617,1
19618,0
19619,1
19620,0
19621,1
19622,0
19623,0
19624,1
19625,1
19626,0
19627,1
19628,0
19629,1
19630,1
19631,0
19632,0
19633,1
19634,0
19635,0
19636,1
19637,1
19638,1
19639,1
19640,1
19641,0
19642,1
19643,1
19644,0
19645,1
19646,0
19647,0
19648,0
19649,1
19650,0
19651,1
19652,0
19653,0
19654,0
19655,0
19656,1
19657,1
19658,0
19659,0
19660,1
19661,0
19662,1
19663,0
19664,1
19665,0
19666,0
19667,1
19668,1
19669,1
19670,0
19671,1
19672,0
19673,1
19674,1
19675,0
19676,0
19677,1
19678,0
19679,0
19680,1
19681,0
19682,1
19683,0
19684,1
19685,0
19686,0
19687,1
19688,0
19689,1
19690,1
19691,0
19692,1
19693,1
19694,0
19695,0
19696,1
19697,0
19698,0
19699,1
19700,1
19701,0
19702,0
19703,0
19704,1
19705,0
19706,0
19707,1
19708,1
19709,0
19710,1
19711,1
19712,1
19713,1
19714,0
19715,1
19716,0
19717,0
19718,0
19719,0
19720,1
19721,1
19722,1
19723,0
19724,1
19725,1
19726,0
19727,0
19728,1
19729,1
19730,1
19731,0
19732,1
19733,0
19734,1
19735,0
19736,0
19737,0
19738,1
19739,1
19740,1
19741,0
19742,0
19743,0
19744,0
19745,1
19746,1
19747,0
19748,1
19749,1
19750,1
19751,1
19752,0
19753,0
19754,0
19755,1
19756,0
19757,1
19758,0
19759,0
19760,0
19761,0
19762,1
19763,1
19764,0
19765,1
19766,1
19767,1
19768,0
19769,0
19770,1
19771,0
19772,1
19773,0
19774,1
19775,1
19776,0
19777,0
19778,1
19779,1
19780,0
19781,1
19782,1
19783,0
19784,0
19785,1
19786,0
19787,1
19788,0
19789,1
19790,1
19791,1
19792,0
19793,0
